question,answer,verdict_code,verdict_raw,reasoning,raw_output
How many mitigation strategies can be used against attack technique 'T1548.005: Abuse Elevation Control Mechanism: Temporary Elevated Cloud Access'? Name them all.,The following 1 mitigation strategies mitigate attack technique 'T1548.005: Abuse Elevation Control Mechanism: Temporary Elevated Cloud Access': M1018: User Account Management,0,no,"{
  ""reasoning"": ""The answer only provides one mitigation strategy, M1018: User Account Management, without mentioning other possible strategies that could be used against the attack technique 'T1548....","{
  ""reasoning"": ""The answer only provides one mitigation strategy, M1018: User Account Management, without mentioning other possible strategies that could be used against the attack technique 'T1548.005: Abuse Elevation Control Mechanism: Temporary Elevated Cloud Access'."",
  ""verdict"": ""no"""
What software procedures use attack technique 'T1087: Account Discovery'?,"The software procedures that use attack technique 'T1087: Account Discovery' are: 'S0445: ShimRatReporter', 'S0658: XCSSET', 'S1065: Woody RAT'",0,no,"The answer provides specific software procedures that use the attack technique 'T1087: Account Discovery', but does not provide a comprehensive list or any additional context.","{
  ""reasoning"": ""The answer provides specific software procedures that use the attack technique 'T1087: Account Discovery', but does not provide a comprehensive list or any additional context."",
  ""verdict"": ""no""
}"
How many mitigation strategies can be used against attack technique 'T1059.004: Command and Scripting Interpreter: Unix Shell'? Name them all.,The following 1 mitigation strategies mitigate attack technique 'T1059.004: Command and Scripting Interpreter: Unix Shell': M1038: Execution Prevention,0,no,"The answer only provides one mitigation strategy, M1038: Execution Prevention, without mentioning other possible strategies that can be used against the attack technique 'T1059.004: Command and Scripting Interpreter: Unix Shell'.","{
  ""reasoning"": ""The answer only provides one mitigation strategy, M1038: Execution Prevention, without mentioning other possible strategies that can be used against the attack technique 'T1059.004: Command and Scripting Interpreter: Unix Shell'."",
  ""verdict"": ""no""
}"
How many data components can be used to detect attack technique 'T1653: Power Settings'? Name them all.,"The following 2 data components can be used to detect attack technique 'T1653: Power Settings': Command Execution, File Modification",0,no,"{
  ""reasoning"": ""The answer correctly identifies two data components, Command Execution and File Modification, that can be used to detect attack technique 'T1653: Power Settings'. However, it does no...","{
  ""reasoning"": ""The answer correctly identifies two data components, Command Execution and File Modification, that can be used to detect attack technique 'T1653: Power Settings'. However, it does not provide a comprehensive list, as the question asks to name 'all' data components."",
  ""verdict"": ""no"""
What attack techniques are used by software 'S0244: Comnie'?,"The attack techniques used by software 'S0244: Comnie' are: 'T1007: System Service Discovery', 'T1016: System Network Configuration Discovery', 'T1018: Remote System Discovery', 'T1027.001: Binary Padding', 'T1027: Obfuscated Files or Information', 'T1049: System Network Connections Discovery', 'T1057: Process Discovery', 'T1059.003: Windows Command Shell', 'T1059.005: Visual Basic', 'T1071.001: Web Protocols', 'T1082: System Information Discovery', 'T1087.001: Local Account', 'T1102.002: Bidirectional Communication', 'T1119: Automated Collection', 'T1218.011: Rundll32', 'T1518.001: Security Software Discovery', 'T1547.001: Registry Run Keys / Startup Folder', 'T1547.009: Shortcut Modification', 'T1573.001: Symmetric Cryptography'",0,no,"{
  ""reasoning"": ""The answer provides a list of attack techniques used by software 'S0244: Comnie', but it does not provide any context or explanation about the software or its purpose, which makes it...","{
  ""reasoning"": ""The answer provides a list of attack techniques used by software 'S0244: Comnie', but it does not provide any context or explanation about the software or its purpose, which makes it unclear how these techniques are used or what the software is capable of."",
  ""verdict"": ""no"""
What software procedures use attack technique 'T1036.007: Double File Extension'?,"The software procedures that use attack technique 'T1036.007: Double File Extension' are: 'S0534: Bazar', 'S1015: Milan', 'S1111: DarkGate'",2,yes,"{
  ""reasoning"": ""The answer provides specific software procedures that use the attack technique 'T1036.007: Double File Extension', but it does not provide any additional context or explanation about...","{
  ""reasoning"": ""The answer provides specific software procedures that use the attack technique 'T1036.007: Double File Extension', but it does not provide any additional context or explanation about the technique or the software procedures."",
  ""verdict"": ""yes"""
What software procedures use attack technique 'T1110.002: Password Cracking'?,The software procedures that use attack technique 'T1110.002: Password Cracking' are: 'S0056: Net Crawler',0,no,"{
  ""reasoning"": ""The answer only provides one specific software procedure, 'S0056: Net Crawler', without providing a comprehensive list of all software procedures that use the 'T1110.002: Password Cr...","{
  ""reasoning"": ""The answer only provides one specific software procedure, 'S0056: Net Crawler', without providing a comprehensive list of all software procedures that use the 'T1110.002: Password Cracking' attack technique."",
  ""verdict"": ""no"""
How many mitigation strategies can be used against attack technique 'T1072: Software Deployment Tools'? Name them all.,"The following 10 mitigation strategies mitigate attack technique 'T1072: Software Deployment Tools': M1015: Active Directory Configuration, M1033: Limit Software Installation, M1032: Multi-factor Authentication, M1030: Network Segmentation, M1027: Password Policies, M1026: Privileged Account Management, M1029: Remote Data Storage, M1051: Update Software, M1018: User Account Management, M1017: User Training",0,no,"{
  ""reasoning"": ""The answer provides a list of 10 mitigation strategies against attack technique 'T1072: Software Deployment Tools', but it does not provide a clear explanation of each strategy or it...","{
  ""reasoning"": ""The answer provides a list of 10 mitigation strategies against attack technique 'T1072: Software Deployment Tools', but it does not provide a clear explanation of each strategy or its relevance to the attack technique."",
  ""verdict"": ""no"""
What is the parent technique of attack technique 'T1608.004: Stage Capabilities: Drive-by Target'?,The parent technique of attack technique 'T1608.004: Stage Capabilities: Drive-by Target' is 'T1608: Stage Capabilities',2,yes,"{
  ""reasoning"": ""The answer correctly identifies the parent technique as 'T1608: Stage Capabilities', but it does not provide any additional context or explanation."",
  ""verdict"": ""yes""","{
  ""reasoning"": ""The answer correctly identifies the parent technique as 'T1608: Stage Capabilities', but it does not provide any additional context or explanation."",
  ""verdict"": ""yes"""
How many data components can be used to detect attack technique 'T1021.003: Remote Services: Distributed Component Object Model'? Name them all.,"The following 3 data components can be used to detect attack technique 'T1021.003: Remote Services: Distributed Component Object Model': Module Load, Network Connection Creation, Process Creation",0,no,"{
  ""reasoning"": ""The answer correctly identifies three data components that can be used to detect the attack technique 'T1021.003: Remote Services: Distributed Component Object Model', but it does no...","{
  ""reasoning"": ""The answer correctly identifies three data components that can be used to detect the attack technique 'T1021.003: Remote Services: Distributed Component Object Model', but it does not provide a clear explanation of what these components are or how they relate to the attack technique."",
  ""verdict"": ""no"""
What attack techniques are used by software 'S0078: Psylo'?,"The attack techniques used by software 'S0078: Psylo' are: 'T1041: Exfiltration Over C2 Channel', 'T1070.006: Timestomp', 'T1071.001: Web Protocols', 'T1083: File and Directory Discovery', 'T1105: Ingress Tool Transfer'",0,no,"The answer provides a list of attack techniques used by software 'S0078: Psylo', but without any additional context or explanation.","{
  ""reasoning"": ""The answer provides a list of attack techniques used by software 'S0078: Psylo', but without any additional context or explanation."",
  ""verdict"": ""no""
}"
What attack groups used software 'S0669: KOCTOPUS'?,The attack groups that used software 'S0669: KOCTOPUS' were: 'G0140: LazyScripter',0,no,"The answer only provides one attack group, whereas the question asks about multiple attack groups that used the software 'S0669: KOCTOPUS'.","{
  ""reasoning"": ""The answer only provides one attack group, whereas the question asks about multiple attack groups that used the software 'S0669: KOCTOPUS'."",
  ""verdict"": ""no""
}"
What is the parent technique of attack technique 'T1036.002: Masquerading: Right-to-Left Override'?,The parent technique of attack technique 'T1036.002: Masquerading: Right-to-Left Override' is 'T1036: Masquerading',2,yes,"{
  ""reasoning"": ""The answer correctly identifies the parent technique as 'T1036: Masquerading', but does not provide any additional context or explanation."",
  ""verdict"": ""yes""","{
  ""reasoning"": ""The answer correctly identifies the parent technique as 'T1036: Masquerading', but does not provide any additional context or explanation."",
  ""verdict"": ""yes"""
What software procedures use attack technique 'T1203: Exploitation for Client Execution'?,"The software procedures that use attack technique 'T1203: Exploitation for Client Execution' are: 'S0154: Cobalt Strike', 'S0239: Bankshot', 'S0243: DealersChoice', 'S0260: InvisiMole', 'S0331: Agent Tesla', 'S0341: Xbash', 'S0374: SpeakUp', 'S0391: HAWKBALL', 'S0396: EvilBunny', 'S0458: Ramsay', 'S0578: SUPERNOVA', 'S1065: Woody RAT'",2,yes,"{
  ""reasoning"": ""The answer provides a list of software procedures that use the attack technique 'T1203: Exploitation for Client Execution', but it does not provide any additional context or explanat...","{
  ""reasoning"": ""The answer provides a list of software procedures that use the attack technique 'T1203: Exploitation for Client Execution', but it does not provide any additional context or explanation about the technique or the procedures."",
  ""verdict"": ""yes"""
What groups used attack technique 'T1134.001: Token Impersonation/Theft'?,"The groups that used attack technique 'T1134.001: Token Impersonation/Theft' are: 'G0007: APT28', 'G0061: FIN8'",1,uncertain,"The answer provides specific group names that allegedly used the attack technique 'T1134.001: Token Impersonation/Theft', but without providing any evidence or references to support these claims.","{
  ""reasoning"": ""The answer provides specific group names that allegedly used the attack technique 'T1134.001: Token Impersonation/Theft', but without providing any evidence or references to support these claims."",
  ""verdict"": ""uncertain""
}"
How many mitigation strategies can be used against attack technique 'T1596.004: Search Open Technical Databases: CDNs'? Name them all.,The following 1 mitigation strategies mitigate attack technique 'T1596.004: Search Open Technical Databases: CDNs': M1056: Pre-compromise,0,no,"{
  ""reasoning"": ""The answer only provides one mitigation strategy, whereas the question asks for all mitigation strategies. Additionally, the answer does not provide a clear explanation of the mitiga...","{
  ""reasoning"": ""The answer only provides one mitigation strategy, whereas the question asks for all mitigation strategies. Additionally, the answer does not provide a clear explanation of the mitigation strategy."",
  ""verdict"": ""no"""
How many data components can be used to detect attack technique 'T1657: Financial Theft'? Name them all.,The following 1 data components can be used to detect attack technique 'T1657: Financial Theft': Application Log Content,0,no,"{
  ""reasoning"": ""The answer only mentions one data component, Application Log Content, but the question asks to name all data components. Additionally, the answer does not provide a clear explanation...","{
  ""reasoning"": ""The answer only mentions one data component, Application Log Content, but the question asks to name all data components. Additionally, the answer does not provide a clear explanation of how this data component can be used to detect the attack technique."",
  ""verdict"": ""no"""
How many mitigation strategies can be used against attack technique 'T1059.010: Command and Scripting Interpreter: AutoHotKey & AutoIT'? Name them all.,The following 1 mitigation strategies mitigate attack technique 'T1059.010: Command and Scripting Interpreter: AutoHotKey & AutoIT': M1038: Execution Prevention,0,no,"{
  ""reasoning"": ""The answer only provides one mitigation strategy, M1038: Execution Prevention, without mentioning other possible strategies."",
  ""verdict"": ""no""","{
  ""reasoning"": ""The answer only provides one mitigation strategy, M1038: Execution Prevention, without mentioning other possible strategies."",
  ""verdict"": ""no"""
What software are used by attack group 'G1008: SideCopy'?,"The software used by attack group 'G1008: SideCopy' are: 'S1028: Action RAT', 'S1029: AuTo Stealer'",0,no,"The answer provides specific software names, but it does not provide any additional context or information about the attack group 'G1008: SideCopy' or the characteristics of the software.","{
  ""reasoning"": ""The answer provides specific software names, but it does not provide any additional context or information about the attack group 'G1008: SideCopy' or the characteristics of the software."",
  ""verdict"": ""no""
}"
Which tactics are used in attack technique 'T1070.009: Indicator Removal: Clear Persistence'? Name them all,1 tactic is used in attack technique 'T1070.009: Indicator Removal: Clear Persistence'. It is: Defense Evasion,0,no,"The answer is incomplete as it only mentions one tactic, but the question asks for all tactics used in the attack technique 'T1070.009: Indicator Removal: Clear Persistence'.","{
  ""reasoning"": ""The answer is incomplete as it only mentions one tactic, but the question asks for all tactics used in the attack technique 'T1070.009: Indicator Removal: Clear Persistence'."",
  ""verdict"": ""no""
}"
What attack techniques are used by attack group 'G0098: BlackTech'?,"The attack techniques used by attack group 'G0098: BlackTech' are: 'T1021.004: SSH', 'T1036.002: Right-to-Left Override', 'T1046: Network Service Discovery', 'T1106: Native API', 'T1190: Exploit Public-Facing Application', 'T1203: Exploitation for Client Execution', 'T1204.001: Malicious Link', 'T1204.002: Malicious File', 'T1566.001: Spearphishing Attachment', 'T1566.002: Spearphishing Link', 'T1574.002: DLL Side-Loading', 'T1588.002: Tool', 'T1588.003: Code Signing Certificates', 'T1588.004: Digital Certificates'",0,no,"The answer provides a list of attack techniques used by the attack group 'G0098: BlackTech', but it does not provide any additional context or explanation about the group itself, its motivations, or the context in which these techniques are used.","{
  ""reasoning"": ""The answer provides a list of attack techniques used by the attack group 'G0098: BlackTech', but it does not provide any additional context or explanation about the group itself, its motivations, or the context in which these techniques are used."",
  ""verdict"": ""no""
}"
What software procedures use attack technique 'T1105: Ingress Tool Transfer'?,"The software procedures that use attack technique 'T1105: Ingress Tool Transfer' are: 'S0009: Hikit', 'S0011: Taidoor', 'S0012: PoisonIvy', 'S0013: PlugX', 'S0015: Ixeshe', 'S0017: BISCUIT', 'S0020: China Chopper', 'S0022: Uroburos', 'S0023: CHOPSTICK', 'S0024: Dyre', 'S0032: gh0st RAT', 'S0042: LOWBALL', 'S0044: JHUHUGIT', 'S0051: MiniDuke', 'S0053: SeaDuke', 'S0054: CloudDuke', 'S0055: RARSTONE', 'S0070: HTTPBrowser', 'S0074: Sakula', 'S0077: CallMe', 'S0078: Psylo', 'S0079: MobileOrder', 'S0080: Mivast', 'S0081: Elise', 'S0082: Emissary', 'S0083: Misdat', 'S0084: Mis-Type', 'S0085: S-Type', 'S0086: ZLib', 'S0087: Hi-Zor', 'S0088: Kasidet', 'S0092: Agent.btz', 'S0093: Backdoor.Oldrea', 'S0094: Trojan.Karagany', 'S0095: ftp', 'S0106: cmd', 'S0109: WEBC2', 'S0115: Crimson', 'S0118: Nidiran', 'S0124: Pisloader', 'S0125: Remsec', 'S0128: BADNEWS', 'S0130: Unknown Logger', 'S0132: H1N1', 'S0134: Downdelph', 'S0137: CORESHELL', 'S0139: PowerDuke', 'S0140: Shamoon', 'S0141: Winnti for Windows', 'S0144: ChChes', 'S0145: POWERSOURCE', 'S0147: Pteranodon', 'S0148: RTM', 'S0150: POSHSPY', 'S0153: RedLeaves', 'S0154: Cobalt Strike', 'S0160: certutil', 'S0164: TDTESS', 'S0166: RemoteCMD', 'S0168: Gazer', 'S0170: Helminth', 'S0171: Felismus', 'S0180: Volgmer', 'S0184: POWRUNER', 'S0185: SEASHARPEE', 'S0187: Daserf', 'S0190: BITSAdmin', 'S0192: Pupy', 'S0196: PUNCHBUGGY', 'S0198: NETWIRE', 'S0199: TURNEDUP', 'S0200: Dipsind', 'S0201: JPIN', 'S0203: Hydraq', 'S0204: Briba', 'S0206: Wiarp', 'S0207: Vasport', 'S0208: Pasam', 'S0210: Nerex', 'S0211: Linfo', 'S0213: DOGCALL', 'S0214: HAPPYWORK', 'S0215: KARAE', 'S0217: SHUTTERSPEED', 'S0218: SLOWDRIFT', 'S0223: POWERSTATS', 'S0226: Smoke Loader', 'S0228: NanHaiShu', 'S0229: Orz', 'S0230: ZeroT', 'S0234: Bandook', 'S0236: Kwampirs', 'S0239: Bankshot', 'S0240: ROKRAT', 'S0241: RATANKBA', 'S0247: NavRAT', 'S0249: Gold Dragon', 'S0250: Koadic', 'S0251: Zebrocy', 'S0254: PLAINTEE', 'S0255: DDKONG', 'S0256: Mosquito', 'S0257: VERMIN', 'S0258: RGDoor', 'S0260: InvisiMole', 'S0262: QuasarRAT', 'S0263: TYPEFRAME', 'S0264: OopsIE', 'S0265: Kazuar', 'S0266: TrickBot', 'S0267: FELIXROOT', 'S0268: Bisonal', 'S0270: RogueRobin', 'S0271: KEYMARBLE', 'S0272: NDiskMonitor', 'S0274: Calisto', 'S0275: UPPERCUT', 'S0283: jRAT', 'S0284: More_eggs', 'S0330: Zeus Panda', 'S0331: Agent Tesla', 'S0332: Remcos', 'S0333: UBoatRAT', 'S0334: DarkComet', 'S0336: NanoCore', 'S0337: BadPatch', 'S0339: Micropsia', 'S0340: Octopus', 'S0341: Xbash', 'S0342: GreyEnergy', 'S0344: Azorult', 'S0345: Seasalt', 'S0347: AuditCred', 'S0348: Cardinal RAT', 'S0351: Cannon', 'S0352: OSX_OCEANLOTUS.D', 'S0353: NOKKI', 'S0354: Denis', 'S0356: KONNI', 'S0360: BONDUPDATER', 'S0363: Empire', 'S0369: CoinTicker', 'S0373: Astaroth', 'S0374: SpeakUp', 'S0376: HOPLIGHT', 'S0379: Revenge RAT', 'S0380: StoneDrill', 'S0381: FlawedAmmyy', 'S0382: ServHelper', 'S0385: njRAT', 'S0386: Ursnif', 'S0387: KeyBoy', 'S0388: YAHOYAH', 'S0390: SQLRat', 'S0394: HiddenWasp', 'S0395: LightNeuron', 'S0396: EvilBunny', 'S0398: HyperBro', 'S0401: Exaramel for Linux', 'S0402: OSX/Shlayer', 'S0404: esentutl', 'S0409: Machete', 'S0412: ZxShell', 'S0414: BabyShark', 'S0428: PoetRAT', 'S0430: Winnti for Linux', 'S0431: HotCroissant', 'S0435: PLEAD', 'S0436: TSCookie', 'S0437: Kivars', 'S0438: Attor', 'S0439: Okrum', 'S0442: VBShower', 'S0444: ShimRat', 'S0445: ShimRatReporter', 'S0447: Lokibot', 'S0450: SHARPSTATS', 'S0451: LoudMiner', 'S0453: Pony', 'S0455: Metamorfo', 'S0456: Aria-body', 'S0457: Netwalker', 'S0459: MechaFlounder', 'S0461: SDBbot', 'S0462: CARROTBAT', 'S0465: CARROTBALL', 'S0468: Skidmap', 'S0469: ABK', 'S0470: BBK', 'S0471: build_downer', 'S0472: down_new', 'S0473: Avenger', 'S0475: BackConfig', 'S0476: Valak', 'S0482: Bundlore', 'S0483: IcedID', 'S0484: Carberp', 'S0486: Bonadan', 'S0487: Kessel', 'S0491: StrongPity', 'S0492: CookieMiner', 'S0493: GoldenSpy', 'S0495: RDAT', 'S0496: REvil', 'S0497: Dacls', 'S0498: Cryptoistic', 'S0499: Hancitor', 'S0500: MCMD', 'S0501: PipeMon', 'S0502: Drovorub', 'S0504: Anchor', 'S0511: RegDuke', 'S0513: LiteDuke', 'S0514: WellMess', 'S0515: WellMail', 'S0516: SoreFang', 'S0518: PolyglotDuke', 'S0520: BLINDINGCAN', 'S0526: KGH_SPY', 'S0527: CSPY Downloader', 'S0528: Javali', 'S0530: Melcoz', 'S0531: Grandoreiro', 'S0532: Lucifer', 'S0533: SLOTHFULMEDIA', 'S0534: Bazar', 'S0546: SharpStage', 'S0547: DropBook', 'S0553: MoleNet', 'S0554: Egregor', 'S0559: SUNBURST', 'S0561: GuLoader', 'S0564: BlackMould', 'S0567: Dtrack', 'S0568: EVILNUM', 'S0569: Explosive', 'S0572: Caterpillar WebShell', 'S0574: BendyBear', 'S0579: Waterbear', 'S0585: Kerrdown', 'S0586: TAINTEDSCRIBE', 'S0587: Penquin', 'S0588: GoldMax', 'S0589: Sibot', 'S0592: RemoteUtilities', 'S0595: ThiefQuest', 'S0596: ShadowPad', 'S0598: P.A.S. Webshell', 'S0599: Kinsing', 'S0600: Doki', 'S0601: Hildegard', 'S0604: Industroyer', 'S0608: Conficker', 'S0610: SideTwist', 'S0613: PS1', 'S0614: CostaBricks', 'S0615: SombRAT', 'S0616: DEATHRANSOM', 'S0624: Ecipekac', 'S0625: Cuba', 'S0626: P8RAT', 'S0627: SodaMaster', 'S0628: FYAnti', 'S0629: RainyDay', 'S0630: Nebulae', 'S0631: Chaes', 'S0632: GrimAgent', 'S0633: Sliver', 'S0635: BoomBox', 'S0636: VaporRage', 'S0639: Seth-Locker', 'S0642: BADFLICK', 'S0643: Peppy', 'S0646: SpicyOmelette', 'S0647: Turian', 'S0648: JSS Loader', 'S0649: SMOKEDHAM', 'S0650: QakBot', 'S0651: BoxCaon', 'S0652: MarkiRAT', 'S0653: xCaon', 'S0657: BLUELIGHT', 'S0658: XCSSET', 'S0659: Diavol', 'S0661: FoggyWeb', 'S0662: RCSession', 'S0663: SysUpdate', 'S0664: Pandora', 'S0665: ThreatNeedle', 'S0666: Gelsemium', 'S0667: Chrommme', 'S0668: TinyTurla', 'S0669: KOCTOPUS', 'S0670: WarzoneRAT', 'S0671: Tomiris', 'S0672: Zox', 'S0674: CharmPower', 'S0680: LitePower', 'S0681: Lizar', 'S0685: PowerPunch', 'S0686: QuietSieve', 'S0687: Cyclops Blink', 'S0688: Meteor', 'S0689: WhisperGate', 'S0691: Neoichor', 'S0692: SILENTTRINITY', 'S0694: DRATzarus', 'S0695: Donut', 'S0696: Flagpro', 'S1012: PowerLess', 'S1013: ZxxZ', 'S1014: DanBot', 'S1015: Milan', 'S1016: MacMa', 'S1017: OutSteel', 'S1018: Saint Bot', 'S1019: Shark', 'S1020: Kevin', 'S1021: DnsSystem', 'S1023: CreepyDrive', 'S1025: Amadey', 'S1026: Mongall', 'S1028: Action RAT', 'S1030: Squirrelwaffle', 'S1034: StrifeWater', 'S1035: Small Sieve', 'S1039: Bumblebee', 'S1044: FunnyDream', 'S1048: macOS.OSAMiner', 'S1059: metaMain', 'S1060: Mafalda', 'S1063: Brute Ratel C4', 'S1064: SVCReady', 'S1065: Woody RAT', 'S1066: DarkTortilla', 'S1074: ANDROMEDA', 'S1081: BADHATCH', 'S1085: Sardonic', 'S1086: Snip3', 'S1087: AsyncRAT', 'S1088: Disco', 'S1089: SharpDisco', 'S1090: NightClub', 'S1099: Samurai', 'S1110: SLIGHTPULSE', 'S1111: DarkGate', 'S1112: STEADYPULSE', 'S1114: ZIPLINE', 'S1115: WIREFIRE', 'S1118: BUSHWALK', 'S1124: SocGholish'",1,uncertain,API Error: 400 Client Error: Bad Request for url: http://localhost:8000/v1/chat/completions,"{""reasoning"": ""API Error: 400 Client Error: Bad Request for url: http://localhost:8000/v1/chat/completions"", ""verdict"": ""uncertain""}"
What attack techniques are used by software 'S0501: PipeMon'?,"The attack techniques used by software 'S0501: PipeMon' are: 'T1008: Fallback Channels', 'T1016: System Network Configuration Discovery', 'T1027.011: Fileless Storage', 'T1027.013: Encrypted/Encoded File', 'T1036.005: Match Legitimate Name or Location', 'T1055.001: Dynamic-link Library Injection', 'T1057: Process Discovery', 'T1082: System Information Discovery', 'T1095: Non-Application Layer Protocol', 'T1105: Ingress Tool Transfer', 'T1106: Native API', 'T1112: Modify Registry', 'T1124: System Time Discovery', 'T1129: Shared Modules', 'T1134.002: Create Process with Token', 'T1134.004: Parent PID Spoofing', 'T1140: Deobfuscate/Decode Files or Information', 'T1518.001: Security Software Discovery', 'T1543.003: Windows Service', 'T1547.012: Print Processors', 'T1548.002: Bypass User Account Control', 'T1553.002: Code Signing', 'T1573.001: Symmetric Cryptography'",0,no,"{
  ""reasoning"": ""The answer provides a list of attack techniques used by software 'S0501: PipeMon', but it does not provide any explanation or context about the software or its purpose, which makes i...","{
  ""reasoning"": ""The answer provides a list of attack techniques used by software 'S0501: PipeMon', but it does not provide any explanation or context about the software or its purpose, which makes it difficult to fully understand the relevance of the attack techniques listed."",
  ""verdict"": ""no"""
What groups used attack technique 'T1555.004: Windows Credential Manager'?,"The groups that used attack technique 'T1555.004: Windows Credential Manager' are: 'G0010: Turla', 'G0038: Stealth Falcon', 'G0049: OilRig', 'G0102: Wizard Spider'",1,uncertain,"The answer provides specific group names that allegedly used the attack technique 'T1555.004: Windows Credential Manager', but without providing any additional context or evidence to support these claims.","{
  ""reasoning"": ""The answer provides specific group names that allegedly used the attack technique 'T1555.004: Windows Credential Manager', but without providing any additional context or evidence to support these claims."",
  ""verdict"": ""uncertain""
}"
What attack techniques are used by software 'S0102: nbtstat'?,"The attack techniques used by software 'S0102: nbtstat' are: 'T1016: System Network Configuration Discovery', 'T1049: System Network Connections Discovery'",0,no,"{
  ""reasoning"": ""The answer correctly identifies two attack techniques used by the software 'S0102: nbtstat', but it does not provide a comprehensive list of all possible attack techniques used by th...","{
  ""reasoning"": ""The answer correctly identifies two attack techniques used by the software 'S0102: nbtstat', but it does not provide a comprehensive list of all possible attack techniques used by the software."",
  ""verdict"": ""no"""
Which tactics are used in attack technique 'T1140: Deobfuscate/Decode Files or Information'? Name them all,1 tactic is used in attack technique 'T1140: Deobfuscate/Decode Files or Information'. It is: Defense Evasion,0,no,"{
  ""reasoning"": ""The answer is incorrect because it only mentions one tactic, but the question asks for all tactics used in the attack technique 'T1140: Deobfuscate/Decode Files or Information'. Addi...","{
  ""reasoning"": ""The answer is incorrect because it only mentions one tactic, but the question asks for all tactics used in the attack technique 'T1140: Deobfuscate/Decode Files or Information'. Additionally, the answer does not provide the actual tactics used."",
  ""verdict"": ""no"""
What software procedures use attack technique 'T1546.003: Windows Management Instrumentation Event Subscription'?,"The software procedures that use attack technique 'T1546.003: Windows Management Instrumentation Event Subscription' are: 'S0053: SeaDuke', 'S0150: POSHSPY', 'S0202: adbupd', 'S0371: POWERTON', 'S0376: HOPLIGHT', 'S0378: PoshC2', 'S0511: RegDuke', 'S0682: TrailBlazer', 'S0692: SILENTTRINITY', 'S1020: Kevin', 'S1059: metaMain', 'S1081: BADHATCH', 'S1085: Sardonic'",2,yes,"{
  ""reasoning"": ""The answer provides a list of software procedures that use the attack technique 'T1546.003: Windows Management Instrumentation Event Subscription', but it does not provide any additi...","{
  ""reasoning"": ""The answer provides a list of software procedures that use the attack technique 'T1546.003: Windows Management Instrumentation Event Subscription', but it does not provide any additional context or explanation about the technique or the procedures."",
  ""verdict"": ""yes"""
What is the parent technique of attack technique 'T1059.002: Command and Scripting Interpreter: AppleScript'?,The parent technique of attack technique 'T1059.002: Command and Scripting Interpreter: AppleScript' is 'T1059: Command and Scripting Interpreter',2,yes,"{
  ""reasoning"": ""The answer correctly identifies the parent technique as 'T1059: Command and Scripting Interpreter', but does not provide any additional context or explanation."",
  ""verdict"": ""yes""","{
  ""reasoning"": ""The answer correctly identifies the parent technique as 'T1059: Command and Scripting Interpreter', but does not provide any additional context or explanation."",
  ""verdict"": ""yes"""
What is the parent technique of attack technique 'T1591.003: Gather Victim Org Information: Identify Business Tempo'?,The parent technique of attack technique 'T1591.003: Gather Victim Org Information: Identify Business Tempo' is 'T1591: Gather Victim Org Information',0,no,"The answer correctly identifies the parent technique, but it's a direct copy-paste from the technique's description, without providing any additional context or explanation.","{
  ""reasoning"": ""The answer correctly identifies the parent technique, but it's a direct copy-paste from the technique's description, without providing any additional context or explanation."",
  ""verdict"": ""no""
}"
What is the parent technique of attack technique 'T1583.006: Acquire Infrastructure: Web Services'?,The parent technique of attack technique 'T1583.006: Acquire Infrastructure: Web Services' is 'T1583: Acquire Infrastructure',2,yes,"{
  ""reasoning"": ""The answer correctly identifies the parent technique as 'T1583: Acquire Infrastructure', but it does not provide any additional context or explanation."",
  ""verdict"": ""yes""","{
  ""reasoning"": ""The answer correctly identifies the parent technique as 'T1583: Acquire Infrastructure', but it does not provide any additional context or explanation."",
  ""verdict"": ""yes"""
How many mitigation strategies can be used against attack technique 'T1598.002: Phishing for Information: Spearphishing Attachment'? Name them all.,"The following 2 mitigation strategies mitigate attack technique 'T1598.002: Phishing for Information: Spearphishing Attachment': M1054: Software Configuration, M1017: User Training",0,no,"{
  ""reasoning"": ""The answer provides two specific mitigation strategies, M1054: Software Configuration and M1017: User Training, which are relevant to the attack technique 'T1598.002: Phishing for In...","{
  ""reasoning"": ""The answer provides two specific mitigation strategies, M1054: Software Configuration and M1017: User Training, which are relevant to the attack technique 'T1598.002: Phishing for Information: Spearphishing Attachment'. However, the question asks to name 'all' mitigation strategies, which implies a comprehensive list. The answer does not provide a complete list, leaving room for potential omissions."",
  ""verdict"": ""no"""
What is the parent technique of attack technique 'T1568.003: Dynamic Resolution: DNS Calculation'?,The parent technique of attack technique 'T1568.003: Dynamic Resolution: DNS Calculation' is 'T1568: Dynamic Resolution',2,yes,"{
  ""reasoning"": ""The answer correctly identifies the parent technique as 'T1568: Dynamic Resolution', but it does not provide any additional context or explanation."",
  ""verdict"": ""yes""","{
  ""reasoning"": ""The answer correctly identifies the parent technique as 'T1568: Dynamic Resolution', but it does not provide any additional context or explanation."",
  ""verdict"": ""yes"""
