question,answer,y_pred,raw_output
What groups used attack technique 'T1080: Taint Shared Content'?,"The groups that used attack technique 'T1080: Taint Shared Content' are: 'G0012: Darkhotel', 'G0047: Gamaredon Group', 'G0060: BRONZE BUTLER', 'G1021: Cinnamon Tempest'",2,"{""verdict"": ""yes""}"
What groups used attack technique 'T1583.004: Server'?,"The groups that used attack technique 'T1583.004: Server' are: 'G0034: Sandworm Team', 'G0093: GALLIUM', 'G0094: Kimsuky', 'G1006: Earth Lusca', 'G1020: Mustard Tempest'",2,"{""verdict"": ""yes""}"
What groups used attack technique 'T1027.010: Command Obfuscation'?,"The groups that used attack technique 'T1027.010: Command Obfuscation' are: 'G0010: Turla', 'G0034: Sandworm Team', 'G0037: FIN6', 'G0040: Patchwork', 'G0046: FIN7', 'G0047: Gamaredon Group', 'G0050: APT32', 'G0059: Magic Hound', 'G0061: FIN8', 'G0069: MuddyWater', 'G0073: APT19', 'G0077: Leafminer', 'G0080: Cobalt Group', 'G0091: Silence', 'G0092: TA505', 'G0102: Wizard Spider', 'G0114: Chimera', 'G0115: GOLD SOUTHFIELD', 'G0117: Fox Kitten', 'G0121: Sidewinder', 'G0127: TA551', 'G0140: LazyScripter', 'G0143: Aquatic Panda', 'G1001: HEXANE', 'G1003: Ember Bear'",2,"{""verdict"": ""yes""}"
What software are used by attack group 'G1015: Scattered Spider'?,"The software used by attack group 'G1015: Scattered Spider' are: 'S0002: Mimikatz', 'S0349: LaZagne', 'S0508: ngrok', 'S0670: WarzoneRAT', 'S1068: BlackCat'",1,"{""verdict"": ""uncertain""}"
What is the parent technique of attack technique 'T1578.004: Modify Cloud Compute Infrastructure: Revert Cloud Instance'?,The parent technique of attack technique 'T1578.004: Modify Cloud Compute Infrastructure: Revert Cloud Instance' is 'T1578: Modify Cloud Compute Infrastructure',2,"{""verdict"": ""yes""}"
What is the parent technique of attack technique 'T1543.005: Create or Modify System Process: Container Service'?,The parent technique of attack technique 'T1543.005: Create or Modify System Process: Container Service' is 'T1543: Create or Modify System Process',2,"{""verdict"": ""yes""}"
What groups used attack technique 'T1211: Exploitation for Defense Evasion'?,The groups that used attack technique 'T1211: Exploitation for Defense Evasion' are: 'G0007: APT28',1,"{""verdict"": ""uncertain""}"
What software are used by attack group 'G0016: APT29'?,"The software used by attack group 'G0016: APT29' are: 'S0002: Mimikatz', 'S0029: PsExec', 'S0037: HAMMERTOSS', 'S0039: Net', 'S0046: CozyCar', 'S0048: PinchDuke', 'S0049: GeminiDuke', 'S0050: CosmicDuke', 'S0051: MiniDuke', 'S0052: OnionDuke', 'S0053: SeaDuke', 'S0054: CloudDuke', 'S0057: Tasklist', 'S0096: Systeminfo', 'S0100: ipconfig', 'S0139: PowerDuke', 'S0150: POSHSPY', 'S0154: Cobalt Strike', 'S0175: meek', 'S0183: Tor', 'S0195: SDelete', 'S0357: Impacket', 'S0511: RegDuke', 'S0512: FatDuke', 'S0513: LiteDuke', 'S0514: WellMess', 'S0515: WellMail', 'S0516: SoreFang', 'S0518: PolyglotDuke', 'S0521: BloodHound', 'S0552: AdFind', 'S0559: SUNBURST', 'S0560: TEARDROP', 'S0562: SUNSPOT', 'S0565: Raindrop', 'S0588: GoldMax', 'S0589: Sibot', 'S0597: GoldFinder', 'S0633: Sliver', 'S0634: EnvyScout', 'S0635: BoomBox', 'S0636: VaporRage', 'S0637: NativeZone', 'S0661: FoggyWeb', 'S0677: AADInternals', 'S0682: TrailBlazer', 'S0684: ROADTools', 'S1084: QUIETEXIT'",2,"{""verdict"": ""yes""}"
What software are used by attack group 'G1016: FIN13'?,"The software used by attack group 'G1016: FIN13' are: 'S0002: Mimikatz', 'S0160: certutil', 'S0357: Impacket', 'S0363: Empire'",1,"{""verdict"": ""uncertain""}"
What campaigns used attack technique 'T1056.001: Keylogging'?,"The campaigns that used attack technique 'T1056.001: Keylogging' were: 'C0014: Operation Wocao', 'C0028: 2015 Ukraine Electric Power Attack', 'C0029: Cutting Edge'",2,"{""verdict"": ""yes""}"
What campaigns used attack technique 'T1098.003: Additional Cloud Roles'?,"The campaigns that used attack technique 'T1098.003: Additional Cloud Roles' were: 'C0024: SolarWinds Compromise', 'C0027: C0027'",1,"{""verdict"": ""uncertain""}"
What software are used by attack group 'G1005: POLONIUM'?,"The software used by attack group 'G1005: POLONIUM' are: 'S1023: CreepyDrive', 'S1024: CreepySnail'",1,"{""verdict"": ""uncertain""}"
What software are used by attack group 'G0003: Cleaver'?,"The software used by attack group 'G0003: Cleaver' are: 'S0002: Mimikatz', 'S0004: TinyZBot', 'S0029: PsExec', 'S0056: Net Crawler'",1,"{""verdict"": ""uncertain""}"
What software are used by attack group 'G0126: Higaisa'?,"The software used by attack group 'G0126: Higaisa' are: 'S0013: PlugX', 'S0032: gh0st RAT', 'S0160: certutil'",1,"{""verdict"": ""uncertain""}"
What groups used attack technique 'T1583.006: Web Services'?,"The groups that used attack technique 'T1583.006: Web Services' are: 'G0007: APT28', 'G0010: Turla', 'G0016: APT29', 'G0025: APT17', 'G0032: Lazarus Group', 'G0046: FIN7', 'G0050: APT32', 'G0059: Magic Hound', 'G0069: MuddyWater', 'G0094: Kimsuky', 'G0125: HAFNIUM', 'G0128: ZIRCONIUM', 'G0136: IndigoZebra', 'G0140: LazyScripter', 'G0142: Confucius', 'G1005: POLONIUM', 'G1006: Earth Lusca', 'G1018: TA2541'",2,"{""verdict"": ""yes""}"
What is the parent technique of attack technique 'T1070.007: Indicator Removal: Clear Network Connection History and Configurations'?,The parent technique of attack technique 'T1070.007: Indicator Removal: Clear Network Connection History and Configurations' is 'T1070: Indicator Removal',2,"{""verdict"": ""yes""}"
What software are used by attack group 'G1018: TA2541'?,"The software used by attack group 'G1018: TA2541' are: 'S0198: NETWIRE', 'S0283: jRAT', 'S0331: Agent Tesla', 'S0379: Revenge RAT', 'S0385: njRAT', 'S0434: Imminent Monitor', 'S0670: WarzoneRAT', 'S1086: Snip3', 'S1087: AsyncRAT'",2,"{""verdict"": ""yes""}"
What is the parent technique of attack technique 'T1001.003: Data Obfuscation: Protocol Impersonation'?,The parent technique of attack technique 'T1001.003: Data Obfuscation: Protocol Impersonation' is 'T1001: Data Obfuscation',2,"{""verdict"": ""yes""}"
What is the parent technique of attack technique 'T1548.003: Abuse Elevation Control Mechanism: Sudo and Sudo Caching'?,The parent technique of attack technique 'T1548.003: Abuse Elevation Control Mechanism: Sudo and Sudo Caching' is 'T1548: Abuse Elevation Control Mechanism',2,"{""verdict"": ""yes""}"
What is the parent technique of attack technique 'T1499.003: Endpoint Denial of Service: Application Exhaustion Flood'?,The parent technique of attack technique 'T1499.003: Endpoint Denial of Service: Application Exhaustion Flood' is 'T1499: Endpoint Denial of Service',2,"{""verdict"": ""yes""}"
What is the parent technique of attack technique 'T1055.004: Process Injection: Asynchronous Procedure Call'?,The parent technique of attack technique 'T1055.004: Process Injection: Asynchronous Procedure Call' is 'T1055: Process Injection',2,"{""verdict"": ""yes""}"
What groups used attack technique 'T1566: Phishing'?,"The groups that used attack technique 'T1566: Phishing' are: 'G0001: Axiom', 'G0115: GOLD SOUTHFIELD'",2,"{""verdict"": ""yes""}"
What is the parent technique of attack technique 'T1558.003: Steal or Forge Kerberos Tickets: Kerberoasting'?,The parent technique of attack technique 'T1558.003: Steal or Forge Kerberos Tickets: Kerberoasting' is 'T1558: Steal or Forge Kerberos Tickets',2,"{""verdict"": ""yes""}"
What campaigns used attack technique 'T1036: Masquerading'?,"The campaigns that used attack technique 'T1036: Masquerading' were: 'C0006: Operation Honeybee', 'C0015: C0015', 'C0016: Operation Dust Storm', 'C0018: C0018'",1,"{""verdict"": ""uncertain""}"
What campaigns used attack technique 'T1218.005: Mshta'?,"The campaigns that used attack technique 'T1218.005: Mshta' were: 'C0015: C0015', 'C0016: Operation Dust Storm'",1,"{""verdict"": ""uncertain""}"
What is the parent technique of attack technique 'T1205.001: Traffic Signaling: Port Knocking'?,The parent technique of attack technique 'T1205.001: Traffic Signaling: Port Knocking' is 'T1205: Traffic Signaling',2,"{""verdict"": ""yes""}"
What campaigns used attack technique 'T1665: Hide Infrastructure'?,The campaigns that used attack technique 'T1665: Hide Infrastructure' were: 'C0024: SolarWinds Compromise',2,"{""verdict"": ""yes""}"
What campaigns used attack technique 'T1218.011: Rundll32'?,"The campaigns that used attack technique 'T1218.011: Rundll32' were: 'C0005: Operation Spalax', 'C0015: C0015', 'C0018: C0018', 'C0021: C0021', 'C0022: Operation Dream Job', 'C0024: SolarWinds Compromise', 'C0028: 2015 Ukraine Electric Power Attack'",2,"{""verdict"": ""yes""}"
What is the parent technique of attack technique 'T1137.003: Office Application Startup: Outlook Forms'?,The parent technique of attack technique 'T1137.003: Office Application Startup: Outlook Forms' is 'T1137: Office Application Startup',2,"{""verdict"": ""yes""}"
What software are used by attack group 'G0007: APT28'?,"The software used by attack group 'G0007: APT28' are: 'S0002: Mimikatz', 'S0023: CHOPSTICK', 'S0039: Net', 'S0044: JHUHUGIT', 'S0045: ADVSTORESHELL', 'S0117: XTunnel', 'S0134: Downdelph', 'S0135: HIDEDRV', 'S0136: USBStealer', 'S0137: CORESHELL', 'S0138: OLDBAIT', 'S0160: certutil', 'S0161: XAgentOSX', 'S0162: Komplex', 'S0174: Responder', 'S0183: Tor', 'S0191: Winexe', 'S0193: Forfiles', 'S0243: DealersChoice', 'S0250: Koadic', 'S0251: Zebrocy', 'S0351: Cannon', 'S0397: LoJax', 'S0410: Fysbis', 'S0502: Drovorub', 'S0645: Wevtutil'",2,"{""verdict"": ""yes""}"
What is the parent technique of attack technique 'T1059.003: Command and Scripting Interpreter: Windows Command Shell'?,The parent technique of attack technique 'T1059.003: Command and Scripting Interpreter: Windows Command Shell' is 'T1059: Command and Scripting Interpreter',2,"{""verdict"": ""yes""}"
What groups used attack technique 'T1071.004: DNS'?,"The groups that used attack technique 'T1071.004: DNS' are: 'G0004: Ke3chang', 'G0026: APT18', 'G0046: FIN7', 'G0049: OilRig', 'G0080: Cobalt Group', 'G0081: Tropic Trooper', 'G0087: APT39', 'G0096: APT41', 'G0114: Chimera', 'G0140: LazyScripter'",2,"{""verdict"": ""yes""}"
What software are used by attack group 'G0027: Threat Group-3390'?,"The software used by attack group 'G0027: Threat Group-3390' are: 'S0002: Mimikatz', 'S0005: Windows Credential Editor', 'S0006: pwdump', 'S0008: gsecdump', 'S0013: PlugX', 'S0020: China Chopper', 'S0032: gh0st RAT', 'S0039: Net', 'S0057: Tasklist', 'S0070: HTTPBrowser', 'S0073: ASPXSpy', 'S0096: Systeminfo', 'S0100: ipconfig', 'S0104: netstat', 'S0154: Cobalt Strike', 'S0160: certutil', 'S0357: Impacket', 'S0398: HyperBro', 'S0412: ZxShell', 'S0590: NBTscan', 'S0660: Clambling', 'S0662: RCSession', 'S0663: SysUpdate', 'S0664: Pandora'",2,"{""verdict"": ""yes""}"
What groups used attack technique 'T1539: Steal Web Session Cookie'?,"The groups that used attack technique 'T1539: Steal Web Session Cookie' are: 'G0034: Sandworm Team', 'G0120: Evilnum', 'G1014: LuminousMoth', 'G1015: Scattered Spider'",2,"{""verdict"": ""yes""}"
What software are used by attack group 'G0095: Machete'?,The software used by attack group 'G0095: Machete' are: 'S0409: Machete',0,"{""verdict"": ""no""}"
What is the parent technique of attack technique 'T1598.004: Phishing for Information: Spearphishing Voice'?,The parent technique of attack technique 'T1598.004: Phishing for Information: Spearphishing Voice' is 'T1598: Phishing for Information',2,"{""verdict"": ""yes""}"
What groups used attack technique 'T1102.003: One-Way Communication'?,The groups that used attack technique 'T1102.003: One-Way Communication' are: 'G0065: Leviathan',1,"{""verdict"": ""uncertain""}"
What is the parent technique of attack technique 'T1558.002: Steal or Forge Kerberos Tickets: Silver Ticket'?,The parent technique of attack technique 'T1558.002: Steal or Forge Kerberos Tickets: Silver Ticket' is 'T1558: Steal or Forge Kerberos Tickets',2,"{""verdict"": ""yes""}"
What is the parent technique of attack technique 'T1055.015: Process Injection: ListPlanting'?,The parent technique of attack technique 'T1055.015: Process Injection: ListPlanting' is 'T1055: Process Injection',2,"{""verdict"": ""yes""}"
What is the parent technique of attack technique 'T1556.008: Modify Authentication Process: Network Provider DLL'?,The parent technique of attack technique 'T1556.008: Modify Authentication Process: Network Provider DLL' is 'T1556: Modify Authentication Process',2,"{""verdict"": ""yes""}"
What groups used attack technique 'T1213.001: Confluence'?,The groups that used attack technique 'T1213.001: Confluence' are: 'G1004: LAPSUS$',1,"{""verdict"": ""uncertain""}"
What groups used attack technique 'T1565.003: Runtime Data Manipulation'?,The groups that used attack technique 'T1565.003: Runtime Data Manipulation' are: 'G0082: APT38',1,"{""verdict"": ""uncertain""}"
What is the parent technique of attack technique 'T1069.001: Permission Groups Discovery: Local Groups'?,The parent technique of attack technique 'T1069.001: Permission Groups Discovery: Local Groups' is 'T1069: Permission Groups Discovery',2,"{""verdict"": ""yes""}"
What is the parent technique of attack technique 'T1547.012: Boot or Logon Autostart Execution: Print Processors'?,The parent technique of attack technique 'T1547.012: Boot or Logon Autostart Execution: Print Processors' is 'T1547: Boot or Logon Autostart Execution',2,"{""verdict"": ""yes""}"
What is the parent technique of attack technique 'T1567.003: Exfiltration Over Web Service: Exfiltration to Text Storage Sites'?,The parent technique of attack technique 'T1567.003: Exfiltration Over Web Service: Exfiltration to Text Storage Sites' is 'T1567: Exfiltration Over Web Service',2,"{""verdict"": ""yes""}"
What is the parent technique of attack technique 'T1087.003: Account Discovery: Email Account'?,The parent technique of attack technique 'T1087.003: Account Discovery: Email Account' is 'T1087: Account Discovery',2,"{""verdict"": ""yes""}"
What is the parent technique of attack technique 'T1562.007: Impair Defenses: Disable or Modify Cloud Firewall'?,The parent technique of attack technique 'T1562.007: Impair Defenses: Disable or Modify Cloud Firewall' is 'T1562: Impair Defenses',2,"{""verdict"": ""yes""}"
What campaigns used attack technique 'T1133: External Remote Services'?,"The campaigns that used attack technique 'T1133: External Remote Services' were: 'C0002: Night Dragon', 'C0004: CostaRicto', 'C0012: Operation CuckooBees', 'C0014: Operation Wocao', 'C0024: SolarWinds Compromise', 'C0027: C0027', 'C0028: 2015 Ukraine Electric Power Attack', 'C0032: C0032'",2,"{""verdict"": ""yes""}"
What campaigns used attack technique 'T1570: Lateral Tool Transfer'?,"The campaigns that used attack technique 'T1570: Lateral Tool Transfer' were: 'C0014: Operation Wocao', 'C0015: C0015', 'C0018: C0018', 'C0025: 2016 Ukraine Electric Power Attack', 'C0028: 2015 Ukraine Electric Power Attack', 'C0034: 2022 Ukraine Electric Power Attack'",2,"{""verdict"": ""yes""}"
What is the parent technique of attack technique 'T1136.003: Create Account: Cloud Account'?,The parent technique of attack technique 'T1136.003: Create Account: Cloud Account' is 'T1136: Create Account',2,"{""verdict"": ""yes""}"
What groups used attack technique 'T1001.002: Steganography'?,The groups that used attack technique 'T1001.002: Steganography' are: 'G0001: Axiom',1,"{""verdict"": ""uncertain""}"
What groups used attack technique 'T1559.002: Dynamic Data Exchange'?,"The groups that used attack technique 'T1559.002: Dynamic Data Exchange' are: 'G0007: APT28', 'G0040: Patchwork', 'G0046: FIN7', 'G0065: Leviathan', 'G0067: APT37', 'G0069: MuddyWater', 'G0080: Cobalt Group', 'G0084: Gallmaker', 'G0092: TA505', 'G0121: Sidewinder', 'G1002: BITTER'",2,"{""verdict"": ""yes""}"
What groups used attack technique 'T1027.003: Steganography'?,"The groups that used attack technique 'T1027.003: Steganography' are: 'G0060: BRONZE BUTLER', 'G0065: Leviathan', 'G0067: APT37', 'G0069: MuddyWater', 'G0081: Tropic Trooper', 'G0127: TA551', 'G0138: Andariel', 'G1006: Earth Lusca'",2,"{""verdict"": ""yes""}"
What is the parent technique of attack technique 'T1205.002: Traffic Signaling: Socket Filters'?,The parent technique of attack technique 'T1205.002: Traffic Signaling: Socket Filters' is 'T1205: Traffic Signaling',2,"{""verdict"": ""yes""}"
What campaigns used attack technique 'T1539: Steal Web Session Cookie'?,The campaigns that used attack technique 'T1539: Steal Web Session Cookie' were: 'C0024: SolarWinds Compromise',2,"{""verdict"": ""yes""}"
What groups used attack technique 'T1134: Access Token Manipulation'?,"The groups that used attack technique 'T1134: Access Token Manipulation' are: 'G0037: FIN6', 'G0108: Blue Mockingbird'",2,"{""verdict"": ""yes""}"
What campaigns used attack technique 'T1021.002: SMB/Windows Admin Shares'?,"The campaigns that used attack technique 'T1021.002: SMB/Windows Admin Shares' were: 'C0014: Operation Wocao', 'C0024: SolarWinds Compromise', 'C0025: 2016 Ukraine Electric Power Attack', 'C0029: Cutting Edge'",2,"{""verdict"": ""yes""}"
What groups used attack technique 'T1137.004: Outlook Home Page'?,The groups that used attack technique 'T1137.004: Outlook Home Page' are: 'G0049: OilRig',1,"{""verdict"": ""uncertain""}"
What groups used attack technique 'T1027.011: Fileless Storage'?,"The groups that used attack technique 'T1027.011: Fileless Storage' are: 'G0010: Turla', 'G0050: APT32'",1,"{""verdict"": ""uncertain""}"
What is the parent technique of attack technique 'T1055.005: Process Injection: Thread Local Storage'?,The parent technique of attack technique 'T1055.005: Process Injection: Thread Local Storage' is 'T1055: Process Injection',2,"{""verdict"": ""yes""}"
What groups used attack technique 'T1588.002: Tool'?,"The groups that used attack technique 'T1588.002: Tool' are: 'G0003: Cleaver', 'G0004: Ke3chang', 'G0006: APT1', 'G0007: APT28', 'G0008: Carbanak', 'G0010: Turla', 'G0011: PittyTiger', 'G0016: APT29', 'G0027: Threat Group-3390', 'G0032: Lazarus Group', 'G0034: Sandworm Team', 'G0035: Dragonfly', 'G0037: FIN6', 'G0040: Patchwork', 'G0045: menuPass', 'G0046: FIN7', 'G0050: APT32', 'G0051: FIN10', 'G0052: CopyKittens', 'G0053: FIN5', 'G0059: Magic Hound', 'G0060: BRONZE BUTLER', 'G0061: FIN8', 'G0064: APT33', 'G0069: MuddyWater', 'G0073: APT19', 'G0076: Thrip', 'G0077: Leafminer', 'G0078: Gorgon Group', 'G0079: DarkHydrus', 'G0080: Cobalt Group', 'G0082: APT38', 'G0087: APT39', 'G0090: WIRTE', 'G0091: Silence', 'G0092: TA505', 'G0093: GALLIUM', 'G0094: Kimsuky', 'G0096: APT41', 'G0098: BlackTech', 'G0099: APT-C-36', 'G0100: Inception', 'G0102: Wizard Spider', 'G0105: DarkVishnya', 'G0107: Whitefly', 'G0108: Blue Mockingbird', 'G0114: Chimera', 'G0122: Silent Librarian', 'G0135: BackdoorDiplomacy', 'G0136: IndigoZebra', 'G0137: Ferocious Kitten', 'G0143: Aquatic Panda', 'G1001: HEXANE', 'G1002: BITTER', 'G1003: Ember Bear', 'G1004: LAPSUS$', 'G1005: POLONIUM', 'G1006: Earth Lusca', 'G1007: Aoqin Dragon', 'G1009: Moses Staff', 'G1013: Metador', 'G1014: LuminousMoth', 'G1016: FIN13', 'G1017: Volt Typhoon', 'G1018: TA2541', 'G1021: Cinnamon Tempest'",2,"{""verdict"": ""yes""}"
What groups used attack technique 'T1052.001: Exfiltration over USB'?,"The groups that used attack technique 'T1052.001: Exfiltration over USB' are: 'G0081: Tropic Trooper', 'G0129: Mustang Panda'",2,"{""verdict"": ""yes""}"
What software are used by attack group 'G0062: TA459'?,"The software used by attack group 'G0062: TA459' are: 'S0013: PlugX', 'S0032: gh0st RAT', 'S0033: NetTraveler', 'S0230: ZeroT'",1,"{""verdict"": ""uncertain""}"
What software are used by attack group 'G0040: Patchwork'?,"The software used by attack group 'G0040: Patchwork' are: 'S0128: BADNEWS', 'S0129: AutoIt backdoor', 'S0130: Unknown Logger', 'S0131: TINYTYPHON', 'S0194: PowerSploit', 'S0262: QuasarRAT', 'S0272: NDiskMonitor', 'S0475: BackConfig'",2,"{""verdict"": ""yes""}"
What is the parent technique of attack technique 'T1055.014: Process Injection: VDSO Hijacking'?,The parent technique of attack technique 'T1055.014: Process Injection: VDSO Hijacking' is 'T1055: Process Injection',2,"{""verdict"": ""yes""}"
What is the parent technique of attack technique 'T1114.001: Email Collection: Local Email Collection'?,The parent technique of attack technique 'T1114.001: Email Collection: Local Email Collection' is 'T1114: Email Collection',2,"{""verdict"": ""yes""}"
What groups used attack technique 'T1578.002: Create Cloud Instance'?,"The groups that used attack technique 'T1578.002: Create Cloud Instance' are: 'G1004: LAPSUS$', 'G1015: Scattered Spider'",1,"{""verdict"": ""uncertain""}"
What is the parent technique of attack technique 'T1574.005: Hijack Execution Flow: Executable Installer File Permissions Weakness'?,The parent technique of attack technique 'T1574.005: Hijack Execution Flow: Executable Installer File Permissions Weakness' is 'T1574: Hijack Execution Flow',2,"{""verdict"": ""yes""}"
What is the parent technique of attack technique 'T1557.002: Adversary-in-the-Middle: ARP Cache Poisoning'?,The parent technique of attack technique 'T1557.002: Adversary-in-the-Middle: ARP Cache Poisoning' is 'T1557: Adversary-in-the-Middle',2,"{""verdict"": ""yes""}"
What is the parent technique of attack technique 'T1059.010: Command and Scripting Interpreter: AutoHotKey & AutoIT'?,The parent technique of attack technique 'T1059.010: Command and Scripting Interpreter: AutoHotKey & AutoIT' is 'T1059: Command and Scripting Interpreter',2,"{""verdict"": ""yes""}"
What campaigns used attack technique 'T1027: Obfuscated Files or Information'?,"The campaigns that used attack technique 'T1027: Obfuscated Files or Information' were: 'C0015: C0015', 'C0017: C0017', 'C0025: 2016 Ukraine Electric Power Attack'",1,"{""verdict"": ""uncertain""}"
What is the parent technique of attack technique 'T1602.001: Data from Configuration Repository: SNMP (MIB Dump)'?,The parent technique of attack technique 'T1602.001: Data from Configuration Repository: SNMP (MIB Dump)' is 'T1602: Data from Configuration Repository',2,"{""verdict"": ""yes""}"
What groups used attack technique 'T1114.003: Email Forwarding Rule'?,"The groups that used attack technique 'T1114.003: Email Forwarding Rule' are: 'G0094: Kimsuky', 'G0122: Silent Librarian', 'G1004: LAPSUS$'",2,"{""verdict"": ""yes""}"
What campaigns used attack technique 'T1608.001: Upload Malware'?,"The campaigns that used attack technique 'T1608.001: Upload Malware' were: 'C0002: Night Dragon', 'C0005: Operation Spalax', 'C0010: C0010', 'C0011: C0011', 'C0013: Operation Sharpshooter', 'C0021: C0021', 'C0022: Operation Dream Job'",2,"{""verdict"": ""yes""}"
What is the parent technique of attack technique 'T1543.003: Create or Modify System Process: Windows Service'?,The parent technique of attack technique 'T1543.003: Create or Modify System Process: Windows Service' is 'T1543: Create or Modify System Process',2,"{""verdict"": ""yes""}"
What campaigns used attack technique 'T1589.001: Credentials'?,"The campaigns that used attack technique 'T1589.001: Credentials' were: 'C0024: SolarWinds Compromise', 'C0027: C0027'",1,"{""verdict"": ""uncertain""}"
What groups used attack technique 'T1049: System Network Connections Discovery'?,"The groups that used attack technique 'T1049: System Network Connections Discovery' are: 'G0004: Ke3chang', 'G0006: APT1', 'G0010: Turla', 'G0018: admin@338', 'G0022: APT3', 'G0027: Threat Group-3390', 'G0032: Lazarus Group', 'G0033: Poseidon Group', 'G0034: Sandworm Team', 'G0045: menuPass', 'G0049: OilRig', 'G0050: APT32', 'G0059: Magic Hound', 'G0069: MuddyWater', 'G0081: Tropic Trooper', 'G0082: APT38', 'G0093: GALLIUM', 'G0096: APT41', 'G0114: Chimera', 'G0129: Mustang Panda', 'G0135: BackdoorDiplomacy', 'G0138: Andariel', 'G0139: TeamTNT', 'G1001: HEXANE', 'G1006: Earth Lusca', 'G1016: FIN13', 'G1017: Volt Typhoon', 'G1022: ToddyCat', 'G1023: APT5'",2,"{""verdict"": ""yes""}"
What campaigns used attack technique 'T1005: Data from Local System'?,"The campaigns that used attack technique 'T1005: Data from Local System' were: 'C0001: Frankenstein', 'C0002: Night Dragon', 'C0004: CostaRicto', 'C0006: Operation Honeybee', 'C0012: Operation CuckooBees', 'C0014: Operation Wocao', 'C0015: C0015', 'C0017: C0017', 'C0022: Operation Dream Job', 'C0024: SolarWinds Compromise', 'C0026: C0026', 'C0029: Cutting Edge'",2,"{""verdict"": ""yes""}"
What groups used attack technique 'T1542.002: Component Firmware'?,The groups that used attack technique 'T1542.002: Component Firmware' are: 'G0020: Equation',1,"{""verdict"": ""uncertain""}"
What campaigns used attack technique 'T1114.002: Remote Email Collection'?,The campaigns that used attack technique 'T1114.002: Remote Email Collection' were: 'C0024: SolarWinds Compromise',2,"{""verdict"": ""yes""}"
What campaigns used attack technique 'T1583.003: Virtual Private Server'?,The campaigns that used attack technique 'T1583.003: Virtual Private Server' were: 'C0032: C0032',0,"{""verdict"": ""no""}"
What is the parent technique of attack technique 'T1593.001: Search Open Websites/Domains: Social Media'?,The parent technique of attack technique 'T1593.001: Search Open Websites/Domains: Social Media' is 'T1593: Search Open Websites/Domains',2,"{""verdict"": ""yes""}"
What is the parent technique of attack technique 'T1027.011: Obfuscated Files or Information: Fileless Storage'?,The parent technique of attack technique 'T1027.011: Obfuscated Files or Information: Fileless Storage' is 'T1027: Obfuscated Files or Information',2,"{""verdict"": ""yes""}"
What is the parent technique of attack technique 'T1542.002: Pre-OS Boot: Component Firmware'?,The parent technique of attack technique 'T1542.002: Pre-OS Boot: Component Firmware' is 'T1542: Pre-OS Boot',2,"{""verdict"": ""yes""}"
What campaigns used attack technique 'T1021.001: Remote Desktop Protocol'?,"The campaigns that used attack technique 'T1021.001: Remote Desktop Protocol' were: 'C0015: C0015', 'C0018: C0018', 'C0024: SolarWinds Compromise', 'C0029: Cutting Edge', 'C0032: C0032'",1,"{""verdict"": ""uncertain""}"
What groups used attack technique 'T1562.003: Impair Command History Logging'?,The groups that used attack technique 'T1562.003: Impair Command History Logging' are: 'G0082: APT38',1,"{""verdict"": ""uncertain""}"
What software are used by attack group 'G0041: Strider'?,The software used by attack group 'G0041: Strider' are: 'S0125: Remsec',1,"{""verdict"": ""uncertain""}"
What software are used by attack group 'G0024: Putter Panda'?,"The software used by attack group 'G0024: Putter Panda' are: 'S0065: 4H RAT', 'S0066: 3PARA RAT', 'S0067: pngdowner', 'S0068: httpclient'",1,"{""verdict"": ""uncertain""}"
